movie_id,title,genres,score,tags,summary
46727,Speedway Junky,"['Romance', 'Drama', 'Crime']",5.2,"romance drama crime jessebradford jordanbrower jonathantaylorthomas racingcar growingup scam maleprostitute naive drifter runs away army father hopes making car racing circuit. las vegas, meets young scam artist, develops crush him. introduced whole gang led young hustler. racer-to-be gets lesson wild side, getting involved one situation another. patsy kensit makes cameo another hustler daryl hannah appears scam artist's surrogate mom.","A naive drifter runs away from his army father in hopes of making it on the car racing circuit. In Las Vegas, he meets a young scam artist, who develops a crush on him. He is then introduced to a whole gang led by a young hustler. The racer-to-be then gets a lesson in the wild side, getting involved in one situation after another. Patsy Kensit makes a cameo as another hustler and Daryl Hannah appears as the scam artist's surrogate mom."
55180,The Last Big Thing,"['Comedy', 'Drama']",6.0,"comedy drama danzukovic markruffalo sibelergener magazine independentfilm counter-culture model arrogance bland tract house outskirts los angeles, simon geist (with occasional help platonic girlfriend darla) wages war modern american popular culture. geist starts magazine called ""the next big thing"", uses confront insult upcoming actors, comics, models rock bands. geist's mysterious underground agenda escalates, become ""last big thing"", co-opted forces railing against? written van film fest","From a bland tract house on the outskirts of Los Angeles, Simon Geist (with occasional help from his platonic girlfriend Darla) wages war against all of modern American popular culture. Geist starts up a magazine called ""The Next Big Thing"", which he uses to confront and insult upcoming actors, comics, models and rock bands. As Geist's mysterious Underground Agenda escalates, will he become the ""last big thing"", or be co-opted by the very forces he is railing against? Written by Van Film Fest"
29015,The Specials,"['Action', 'Comedy']",5.5,"action comedy jordanladd roblowe jamiekennedy superhero america's 7th best superhero team, specials, group geeks oddballs. get see one day lives fan new member nightbird joins group, time group get new line action figures. members' extreme personalities personal issues threaten rip group apart.","America's 7th Best Superhero Team, the Specials, are a group of geeks and oddballs. We get to see one day in their lives as fan and new member Nightbird joins the group, just in time for the group to get a new line of action figures. But the members' extreme personalities and personal issues threaten to rip the group apart."
91122,16 to Life,"['Comedy', 'Romance']",4.4,comedy romance halleehirsh theresarussell shilohfernandez affection womandirector romantic comedy. small town teenager's angst sexual inexperience drives comic quest love understanding birthday end birthdays.,Romantic comedy. A small town teenager's angst about sexual inexperience drives a comic quest for love and understanding on a birthday to end all birthdays.
18206,Alone With Her,"['Crime', 'Drama', 'Romance', 'Thriller']",6.2,"crime drama romance thriller colinhanks anaclaudiatalancón jordanaspiro obsession hiddencamera stalker independentfilm invasionofprivacy voyeurism harrowing story disturbed young man's attempts win affections unsuspecting young woman. doug first sees amy, instantly falls begins watch every move, going far set spy cameras apartment. however, fascination grows obsession he's longer satisfied watching.","The harrowing story of a disturbed young man's attempts to win the affections of an unsuspecting young woman. When Doug first sees Amy, he instantly falls for her and begins to watch her every move, going so far as to set up spy cameras in her apartment. However, as his fascination grows into obsession he's no longer satisfied with just watching."
320146,Creative Control,"['Drama', 'Science Fiction']",5.4,"drama sciencefiction benjamindickinson norazehetner dangill virtualreality blackandwhite smooth advertising executive david relationship yoga teacher juliette. eye caught sophie, girlfriend best friend wim, fashion photographer. things get completely hand campaign augmented reality-glasses, david designs avatar coveted sophie.","Smooth advertising executive David is in a relationship with yoga teacher Juliette. Then his eye is caught by Sophie, the girlfriend of his best friend Wim, a fashion photographer. Things get completely out of hand during a campaign for augmented reality-glasses, for which David designs an avatar of the coveted Sophie."
13856,Special,"['Drama', 'Fantasy', 'Science Fiction']",6.6,drama fantasy sciencefiction michaelrapaport joshpeck robertbaker hallucination superhero independentfilm lonely metermaid psychotic reaction medication becomes convinced he's superhero. select group people life truly gifted. special movie everyone else.,A lonely metermaid has a psychotic reaction to his medication and becomes convinced he's a superhero. A very select group of people in life are truly gifted. Special is a movie about everyone else.
219716,Sparkler,[],0.0,"parkoverall veronicacartwright freddieprinzejr. melba californian trailer-park girl told look three kings phone psychic, meets three guys - trent, brad joel traveling las vegas, decides kings joins trip. vegas meets old high school pal dottie.","Melba is a Californian trailer-park girl who is told to look for three kings by a phone psychic, and when she meets three guys - Trent, Brad and Joel traveling to Las Vegas, she decides they are those kings and joins them on a trip. In Vegas she meets her old high school pal Dottie."
43630,The Helix... Loaded,"['Action', 'Comedy', 'Science Fiction']",4.8,action comedy sciencefiction, 
56491,In Her Line of Fire,"['Drama', 'Action', 'Thriller']",3.3,"drama action thriller marielhemingway davidkeith davidmillbern rebel usapresident hostage airplane vice president's plane goes near remote pacific island, kidnapped rebel forces held ransom. female secret service agent press secretary infiltrate camp save him.","When the Vice President's plane goes down near a remote Pacific island, he is kidnapped by rebel forces and held for ransom. It is up to his female Secret Service agent and a press secretary to infiltrate the camp and save him."
99826,The Jimmy Show,"['Comedy', 'Drama']",8.0,"comedy drama frankwhaley carlagugino ethanhawke stand-upcomedy failed new jersey inventor embarks career standup comic, turns drink, labors keep family together.","A failed New Jersey inventor embarks on a career as a standup comic, turns to drink, and labors to keep his family together."
186935,Heli,"['Crime', 'Drama']",6.2,crime drama armandoespitia andreavergara lindagonzalez drugcartel extremeviolence heli must try protect young family 12-year-old sister inadvertently involves brutal drug world. must battle drug cartel angered well corrupt police force.,Heli must try and protect his young family when his 12-year-old sister inadvertently involves them in the brutal drug world. He must battle against the drug cartel that have been angered as well as the corrupt police force.
357441,Karachi se Lahore,"['Family', 'Comedy']",8.0,family comedy shehzadsheikh ayeshaomar yasirhussain road trip karachi lahore 5 friends discover country amidst getting destination.,A road trip from Karachi to Lahore where 5 friends discover themselves and the country amidst getting to their destination.
19344,Loving Annabelle,"['Drama', 'Romance']",6.4,"drama romance erinkelly dianegaidry laurabreckenridge bisexuality australia twinbrother friends melbourne teacher lesbian lgbt womandirector annabelle wise-beyond-her-years newcomer exclusive catholic girls school. expelled first two schools bound stir trouble. sparks fly though sexual chemistry appears head dorm english teacher, simone bradley. annabelle pursues relentlessly end older woman manages avoid law.","Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law."
242083,Hits,"['Drama', 'Comedy']",4.9,"drama comedy meredithhagner mattwalsh jamesadomian talent delusion fame teenager viralvideo talentless teen anything get tv's ""the voice."" meanwhile, father, municipal worker, creates uproar video rants city hall goes viral.","A talentless teen will do anything to get on TV's ""The Voice."" Meanwhile, her father, a municipal worker, creates an uproar when a video of his rants at City Hall goes viral."
18869,Jimmy and Judy,"['Action', 'Crime', 'Drama', 'Thriller']",5.4,action crime drama thriller edwardfurlong rachaelbella williamsadler police revenge independentfilm videocamera ontherun two misunderstood suburban kids challenge society run police documenting deeds digital camera.,Two misunderstood suburban kids challenge society and run from the police while documenting all of their deeds with a digital camera.
26673,Frat Party,"['Comedy', 'Romance']",3.5,"comedy romance randywayne carolined'amore jarebdauplaise sport duffy big man campus marrying adriana, debutante heiress global wine fortune, right graduate prestigious university. unfortunately , final frat party college career night wedding many obstacles way, including soon father -in-law less happy daughter's choice.","Duffy the big man on campus who is marrying Adriana, a debutante heiress to a global wine fortune, right after they both graduate from the same prestigious University. Unfortunately , the final Frat Party of his college career is the night before his wedding and there are many obstacles in his way, including a soon to be Father -In-Law who is less than happy with his daughter's choice."
41830,The Party's Over,['Drama'],6.1,"drama oliverreed clifforddavid annlynn londonengland beatnik american businessman visits london horrified discover nubile teenage daughter become involved gang thuggish ""beatniks"". involvement leads wild parties, sex, death necrophilia.","An American businessman visits London and is horrified to discover his nubile teenage daughter has become involved with a gang of thuggish ""beatniks"". Her involvement leads to wild parties, sex, death and necrophilia."
37694,Proud,['Drama'],5.5,drama vernelbagneris marcuschait michaelciesla womandirector true story african-american crew take navy warship combat world war ii.,The true story of the only African-American crew to take a Navy warship into combat in World War II.
63287,The Poker House,['Drama'],6.1,"drama jenniferlawrence selmablair bokeemwoodbine rape drugabuse independentfilm actress lori petty makes directorial debut poignant, beautifully crafted film teenage girl trying survive dismal circumstances life dignity, humor, basketball.","Actress Lori Petty makes her directorial debut with this poignant, beautifully crafted film about a teenage girl trying to survive the dismal circumstances of her life with dignity, humor, and basketball."
335874,Childless,[],4.5,"barbarahershey joemantegna dianevenora katherine typical teenager. today's funeral. four adults life lot mind - katherine either. frankness that's strikingly disarming well frequently self-serving, grown-ups struggle being... well... grown-up.","Katherine is a typical teenager. Today's her funeral. The four adults in her life have a lot on their mind - and it's not all about Katherine either. With a frankness that's strikingly disarming as well as frequently self-serving, the grown-ups struggle with being... well... grown-up."
34592,ZMD: Zombies of Mass Destruction,['Horror'],4.7,"horror janettearmand dougfahl cooperhopkins racist religion idyllic island town attack invasive pests: zombies! port gamble overrun braineaters, people seem powerless stave off. wait, rag tag band rebels trying turn tide push invading hordes undead back.","An idyllic island town is under attack by that most invasive of pests: zombies! Port Gamble is being overrun with braineaters, and the people seem powerless to stave them off. But wait, a rag tag band of rebels is trying to turn the tide and push the invading hordes of undead back."
92635,Snow White: A Deadly Summer,"['Horror', 'Thriller']",4.8,horror thriller shanleycaswell maureenmccormick ericroberts troubled teenage girl finds web lies deceit stepmother attempts murder sending discipline camp.,A troubled teenage girl finds herself in a web of lies and deceit when her stepmother attempts to murder her by sending her to a discipline camp.
258755,Hidden Away,"['Romance', 'Drama']",7.6,"romance drama germánalcarazu adilkoukouh anawagener age 14 world around changes dizzying speed. actually changing? changes take away now, world? ibrahim rafa going suffer changes themselves, experiencing first love way never could imagined. keep hidden away.","At the age of 14 the world around you changes at a dizzying speed. But what if actually it's you that changing? What if these changes take you away from what up until now, has been your world? Ibrahim and Rafa are going to suffer these changes for themselves, experiencing first love in a way they never could have imagined. And having to keep it Hidden away."
96534,My Last Day Without You,"['Comedy', 'Drama', 'Romance']",5.7,"comedy drama romance kenduken nicolebeharie rege.cathey one-day business trip new york, young german business executive falls love singer-songwriter exposes brooklyn world emotions he's never experienced before.","On a one-day business trip to New York, a young German business executive falls in love with a singer-songwriter who exposes him to her Brooklyn world and emotions he's never experienced before."
21283,Steppin: The Movie,"['Comedy', 'Romance']",5.0,"comedy romance wesleyjonathan chrysteepharris anthonyanderson every college campus rivalries uts different. university, geeks run campus greatest steppers king hill. local radio station announces beginning step competition season, campus fraternities sororities fight recruit best talent help win big-money prize.","Every college campus has its rivalries and UTS is no different. At this university, the Geeks run the campus and the greatest Steppers are king of the hill. When a local radio station announces the beginning of the step competition season, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize."
272724,Doc Holliday's Revenge,['Western'],3.2,"western tomberenger ashleyhayes ericroberts 1882, joseph elizabeth cooley head west reunite family never knew. she, joseph, older brother, millard, stranded logging camp outside tucson wounded indian stumbles camp must defend doc holliday, would-be killer. elizabeth considers doc stone-cold killer -- may find, course tense stand-off, courtly, ailing man surprisingly well-honed sense justice, frontier-style...","In 1882, Joseph and Elizabeth Cooley head West to reunite with family she never knew. But when she, Joseph, and her older brother, Millard, are stranded in a logging camp just outside Tucson a wounded Indian stumbles into their camp and they must defend him against Doc Holliday, his would-be killer. Elizabeth considers Doc a stone-cold killer -- but may find, during the course of their tense stand-off, that this courtly, ailing man has a surprisingly well-honed sense of justice, frontier-style..."
84178,Black Rock,"['Thriller', 'Horror']",4.9,thriller horror katebosworth lakebell jaypaulson friends remoteisland womandirector three childhood friends set aside personal issues reunite girls’ weekend remote island coast maine. one wrong move turns weekend getaway deadly fight survival.,Three childhood friends set aside their personal issues and reunite for a girls’ weekend on a remote island off the coast of Maine. One wrong move turns their weekend getaway into a deadly fight for survival.
101179,Truth or Dare,"['Horror', 'Thriller', 'Mystery']",5.7,"horror thriller mystery liamboyle jackgordon florencehall group college friends celebrate end term party end parties. drink drug-fuelled evening, innocent game ‘truth dare’ sore loser, sparking terrifying sequence events whole new twist game truth dare – truth kill you.","A group of college friends celebrate the end of term with a party to end all parties. During a drink and drug-fuelled evening, an innocent game of ‘Truth or Dare’ has a very sore loser, sparking a terrifying sequence of events and a whole new twist on the game of truth or dare – where the truth can kill you."
52462,The Pet,"['Drama', 'Thriller']",5.3,"drama thriller pierredulat andreaedmondson summernguyen independentfilm young woman dire financial straights accepts offer wealthy aristocrat's human ""pet"" six months. ruthless modern ""pet-nappers"" kidnap woman sell gsm (global slave market).","A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market)."
269057,Bang Bang Baby,"['Science Fiction', 'Drama', 'Music']",6.6,sciencefiction drama music janelevy peterstormare justinchatwin smalltown rockstar musical idol teenager 1960s chemicalleak mutations small town teenager 1960s believes dreams becoming famous singer come true rock star idol gets stranded town. leak nearby chemical plant believed causing mass mutations threatens turn dream nightmare.,A small town teenager in the 1960s believes her dreams of becoming a famous singer will come true when her rock star idol gets stranded in town. But a leak in a nearby chemical plant that is believed to be causing mass mutations threatens to turn her dream into a nightmare.
287524,Fear Clinic,['Horror'],4.0,horror thomasdekker robertenglund cleopatracoleman phobia doctor fear doctor works cure patients suffering crippling phobias placing inside invention induces controls hallucinations.,A doctor works to cure patients suffering from crippling phobias by placing them inside his invention which induces and controls hallucinations.
206213,Zombie Hunter,"['Comedy', 'Action', 'Science Fiction', 'Thriller']",3.5,"comedy action sciencefiction thriller martincopping dannytrejo clareniederpruem mutant post-apocalyptic zombie zombie hunter set post-apocalyptic zombie wasteland caused mysterious street drug ""natas"". follow one man nothing left beat camaro trunk full guns booze. runs flesh eaters, hunting sport redemption, also running past. crashing small group survivors, running low resources, decides lend hand. surprise attack flesh eaters forces run puts hunter's skills test.","Zombie Hunter is set in a post-apocalyptic Zombie wasteland caused by the mysterious street drug ""Natas"". We follow one man who has nothing left other than a beat up Camaro and a trunk full of guns and booze. He runs down Flesh Eaters, hunting for sport and redemption, while also running from his past. After crashing into a small group of survivors, who are running low on resources, he decides to lend a hand. But a surprise attack by the Flesh Eaters forces them on the run and puts the Hunter's skills to the test."
248402,A Fine Step,['Drama'],4.1,"drama lukeperry annaclairesneed leonorvarela fine step uplifting family drama centering cal masterson (luke perry, beverly hills 90210) award winning horseman whose relationship beloved horse fandango allows achieve multiple championship wins. however tragedy strikes cal fandango involved serious accident, ending cal's horse riding days forever. cal's devastation slowly overcome new neighbour, 14 year old claire mason (anna claire sneed, glee) takes interest fandango convinces fandango's competing days might over.","A Fine Step is an uplifting family drama centering on Cal Masterson (Luke Perry, Beverly Hills 90210) an award winning horseman whose relationship with his beloved horse Fandango allows him to achieve multiple championship wins. However tragedy strikes when Cal and Fandango are involved in a serious accident, ending Cal's horse riding days forever. Cal's devastation is slowly overcome when his new neighbour, 14 year old Claire Mason (Anna Claire Sneed, Glee) takes an interest in Fandango and convinces him that Fandango's competing days might not be over."
29146,Charly,"['Drama', 'Romance', 'Science Fiction']",6.6,drama romance sciencefiction cliffrobertson clairebloom liliaskala experiment mouse intelligencetest genius experiment simpleton turns genius. discovers done struggles whether done right.,An experiment on a simpleton turns him into a genius. When he discovers what has been done to him he struggles with whether or not what was done to his was right.
207769,Banshee Chapter,"['Horror', 'Thriller']",5.7,"horror thriller tedlevine katiawinter michaelmcmillian lsd government conspiracy tension videocamera druguse writer desert radiobroadcast mindbender numberstations lovecraftian mkultra experimentaldrug trail missing friend experimenting mind-altering drugs, young journalist - aided rogue counter-culture writer, silence lambs -- finds drawn dangerous world top-secret government chemical research mystery disturbing radio signal unknown origin. fast-paced thriller blending fact fiction, banshee chapter based real documents, actual test subject testimony, uncovered secrets covert programs run cia.","On the trail of a missing friend who had been experimenting with mind-altering drugs, a young journalist - aided by a rogue counter-culture writer, The Silence of The Lambs -- finds herself drawn into the dangerous world of top-secret government chemical research and the mystery of a disturbing radio signal of unknown origin. A fast-paced thriller blending fact and fiction, Banshee Chapter is based on real documents, actual test subject testimony, and uncovered secrets about covert programs run by the CIA."
271185,Ask Me Anything,"['Drama', 'Mystery', 'Thriller']",5.5,"drama mystery thriller brittrobertson christianslater justinlong college blog darksecrets beautiful, wild, funny, lost, katie kampenfelt takes year college find herself, chronicling adventures anonymous blog pours innermost secrets. eventually, katie's fearless narrative begins crack, dark pieces past emerge.","Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge."
29731,And Then Came Love,"['Comedy', 'Romance']",5.0,"comedy romance kevindaniels michaelboatman jeremygumbs successful new york journalist single mom julie davidson's (vanessa williams) six-year old son jake (jeremy gumbs) acting up, finds sperm-donor father paul cooper (kevin daniels), who's struggling actor law-school drop-out.","Successful New York journalist and single mom Julie Davidson's (Vanessa Williams) six-year old son Jake (Jeremy Gumbs) is acting up, so she finds his sperm-donor father Paul Cooper (Kevin Daniels), who's a struggling actor and law-school drop-out."
654,On the Waterfront,"['Crime', 'Drama']",8.0,"crime drama marlonbrando karlmalden leej.cobb murder suspense union dock longshoreman pigeon terry malloy dreams prize fighter, tending pigeons running errands docks johnny friendly, corrupt boss dockers union. terry witnesses murder two johnny's thugs, later meets dead man's sister feels responsible death. introduces father barry, tries force provide information courts smash dock racketeers.","Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers."
91070,L!fe Happens,['Comedy'],5.3,"comedy krystenritter katebosworth rachelbilson baby roommate friendship single losangeles dating pregnancy womandirector comedy centered two best friends, kim deena, fight maintain normalcy lives kim gets pregnant baby.","A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby."
2009,"4 Months, 3 Weeks and 2 Days",['Drama'],7.3,"drama anamariamarinca lauravasiliu vladivanov rape hotelroom totalitarianregime cohabitant femalefriendship dormitory bestfriend contraception romaniannewwave gabita pregnant, abortion strictly forbidden romania communist regime. despite common practice gabita wants abortion. movie follows friend otilia day made appointment mr. bebe abortion.","Gabita is pregnant, abortion is strictly forbidden in Romania during the communist regime. Despite this it is common practice and Gabita wants an abortion. The movie follows her and her friend Otilia during the day she has made the appointment with Mr. Bebe to have the abortion."
323270,The Horror Network Vol. 1,['Horror'],5.0,"horror nickfrangione artemmishin jancornet anthology serial killers, ghostly phone calls, inner demons, otherworld monsters creepy stalkers collide frightening anthology. six horror's promising new directing talents join forces pay homage classic horror tradition ""creepshow"", ""tales crypt"", ""tales darkside"", ""trilogy terror,"" weave unforgettable, disturbing tapestry terror.","Serial killers, ghostly phone calls, inner demons, otherworld monsters and creepy stalkers collide in this frightening anthology. Six of horror's most promising new directing talents join forces to pay homage to classic horror in the tradition of ""Creepshow"", ""Tales From the Crypt"", ""Tales From the Darkside"", and ""Trilogy of Terror,"" and weave an unforgettable, disturbing tapestry of terror."
2652,Hard Candy,"['Drama', 'Thriller']",6.8,"drama thriller patrickwilson ellenpage sandraoh suicide rape agedifference photographer ice shower menace lie pedophilia manipulation bedroom sadism electricshock coffeeshop castration insanity vigilante sociopath deception neighbor teenagegirl crying torture sadist pedophile cruelty oldermanyoungerwomanrelationship oneday justice drinking rooftop heldcaptive mentalillness threat sexualtorture screaming electricaltorture childhoodsexualabuse photostudio verbalabuse mature 14-year old girl meets charming 32-year old photographer internet. suspecting pedophile, goes home attempt expose him.","A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him."
9813,The Quiet,"['Drama', 'Thriller']",6.1,"drama thriller elishacuthbert camillabelle ediefalco depression christmasparty deaf-mute daughter highschoolsports bloodsplatter independentfilm motherdaughterrelationship incest womandirector widowed father dies, deaf teenager dot moves godparents, olivia paul deer. deers' daughter, nina, openly hostile dot, prevent telling secrets silent stepsister, including fact wants kill lecherous father.","After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father."
60421,Circumstance,['Drama'],7.4,drama nikohlboosheri sarahkazemy rezasixosafai sexualidentity lesbianrelationship homosexuality womandirector wealthy iranian family struggles contain teenager's growing sexual rebellion brother's dangerous obsession,A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's dangerous obsession
157354,Fruitvale Station,['Drama'],7.3,"drama michaelb.jordan octaviaspencer meloniediaz policebrutality basedontruestory racism docudrama dayinalife true story oscar, 22-year-old bay area resident, crosses paths friends, enemies, family, strangers last day 2008.","The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008."
127867,The Brass Teapot,"['Comedy', 'Fantasy', 'Thriller']",5.8,"comedy fantasy thriller junotemple michaelangarano alexisbledel fantasy basedoncomicbook money magicalobject womandirector couple discovers brass teapot makes money whenever hurt themselves, must come terms far willing go.","When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go."
3170,Bambi,"['Animation', 'Drama', 'Family']",6.8,"animation drama family donniedunagan peterbehn stanalexander forest comingofage bestfriend lossoflovedone bambi's tale unfolds season season young prince forest learns life, love, friends.","Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends."
14014,The Hammer,['Comedy'],6.5,"comedy adamcarolla oswaldocastillo haroldhousemoore transporter sport independentfilm approaching forty, ferro unsatisfied life construction worker part-time boxing instructor los angeles, ca. successful bout young pro boxer, ferro decides gloves one last time. movie recounts unlikely quest olympic gold.","Approaching forty, Ferro is unsatisfied with his life as a construction worker and part-time boxing instructor in Los Angeles, CA. After a successful bout with a young pro boxer, Ferro decides to don the gloves one last time. The movie recounts his unlikely quest for Olympic gold."
15708,Latter Days,"['Drama', 'Comedy', 'Romance']",6.7,drama comedy romance stevesandvoss wesramsey jacquelinebisset gay comingout religion mormon aaron davis (steve sandvoss) christian markelli (wes ramsey) two opposite people world. aaron young elder (or mormon missionary) wants family proud quite passionate religion film. christian shallow weho waiter/party boy looks forward bedding new guy every night.,Aaron Davis (Steve Sandvoss) and Christian Markelli (Wes Ramsey) are the two most opposite people in the world. Aaron is a young Elder (or a Mormon missionary) who wants to do his family proud and is quite passionate about his religion and film. Christian is a shallow WeHo waiter/party boy who only looks forward to bedding a new guy every night.
146882,Elza,['Drama'],0.0,drama stanaroumillac vincentbyrdlesage christophecherki france caribbeanislands caribbean womandirector young parisian woman caribbean descent returns native island guadeloupe looking father never known.,A young Parisian woman of Caribbean descent returns to her native island of Guadeloupe looking for the father she has never known.
215918,1982,['Drama'],5.0,"drama bokeemwoodbine sharonleal waynebrady drugaddiction fatherdaughterrelationship semiautobiographical 1982, film inspired true events onset crack epidemic philadelphia, tells story father efforts protect gifted daughter insidious epidemic literally come home via drug-addicted mother. wife becomes distant unreliable, struggles raise daughter own, still striving help wife become clean. process, learns hard truths marriage life, ultimately test parent, husband, man","1982, a film inspired by true events at the onset of the crack epidemic in Philadelphia, tells the story of a father and his efforts to protect his gifted daughter from the insidious epidemic which has literally come home via her drug-addicted mother. As his wife becomes more distant and unreliable, he struggles to raise his daughter on his own, while still striving to help his wife become clean. In the process, he learns some hard truths about his marriage and his life, which will ultimately test him as a parent, a husband, and a man"
84200,"For a Good Time, Call...",['Comedy'],5.8,"comedy arigraynor laurenmiller markwebber crudehumor bestfriend phonesex innuendo dirtyjoke college ""frenemies"" lauren katie move together losing relationship rent control, respectively. sharing katie's late grandmother's apartment new york city, girls bicker one fateful night, katie's noisy bedroom activities make lauren barge discover dirty little secret. revelation brings closer together, lauren (the brains) katie (the talent) concoct wildly successful business venture. profits swell, girls reevaluate hopes dreams realize someone pees hair college mean best friend 10 years later.","College ""frenemies"" Lauren and Katie move in together after losing a relationship and rent control, respectively. Sharing Katie's late grandmother's apartment in New York City, the girls bicker with each other until one fateful night, when Katie's noisy bedroom activities make Lauren barge in and discover a dirty little secret. This revelation brings them closer together, and Lauren (the brains) and Katie (the talent) concoct a wildly successful business venture. As profits swell, the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn't mean she won't be your best friend 10 years later."
84184,Celeste & Jesse Forever,"['Comedy', 'Drama', 'Romance']",6.4,"comedy drama romance rashidajones andysamberg elijahwood relationshipproblems malefemalerelationship divorce bestfriendsinlove celeste jesse met high school got married young. laugh jokes finish other’s sentences. forever linked friends’ minds perfect couple – she, high-powered businesswoman budding novelist; he, free spirit keeps things getting boring. problem decided get divorced. perfect relationship withstand minor setback?","Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each other’s sentences. They are forever linked in their friends’ minds as the perfect couple – she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback?"
45767,Time Changer,"['Comedy', 'Drama', 'Family', 'Science Fiction']",5.2,"comedy drama family sciencefiction d.davidmorin gavinmacleod hallinden timetravel timemachine christianfilm year 1890 bible professor russell carlisle written new manuscript entitled ""the changing times"". colleague, dr. norris anderson, believes carlisle written could greatly affect future coming generations and, using secret time machine, anderson sends carlisle 100 years future, offering glimpse beliefs lead.","The year is 1890 and Bible professor Russell Carlisle has written a new manuscript entitled ""The Changing Times"". His colleague, Dr. Norris Anderson, believes that what Carlisle has written could greatly affect the future of coming generations and, using his secret time machine, Anderson sends Carlisle over 100 years into the future, offering him a glimpse of where his beliefs will lead."
14823,London to Brighton,"['Crime', 'Drama', 'Thriller']",6.5,"crime drama thriller georgiagroome johnnyharris samspruell suspense 3:07am two girls burst run london toilet. joanne crying eyes clothing ripped. kelly's face bruised starting swell. duncan allen lies bathroom bleeding death. duncan's son, stuart, found father wants answers. derek, kelly's pimp, needs find kelly pays.","It's 3:07am and two girls burst into a run down London toilet. Joanne is crying her eyes out and her clothing is ripped. Kelly's face is bruised and starting to swell. Duncan Allen lies in his bathroom bleeding to death. Duncan's son, Stuart, has found his father and wants answers. Derek, Kelly's pimp, needs to find Kelly or it will be him who pays."
367551,American Hero,"['Action', 'Comedy', 'Science Fiction']",5.0,"action comedy sciencefiction stephendorff eddiegriffin billbillions melvin, reluctant hero far super, suppressing telekinetic powers years booze, drugs, women. process, failed practically everything, parent son. brush death, melvin decides use powers good clean streets new orleans help best friend/definitely-not-a-sidekick, lucille. man impossible, might fight even can’t win.","Melvin, a reluctant hero who is far from super, has been suppressing his telekinetic powers for years with booze, drugs, and women. In the process, he has failed at practically everything, most of all as a parent to his son. After a brush with death, Melvin decides to use his powers for good and clean up the streets of New Orleans with the help of his best friend/definitely-not-a-sidekick, Lucille. For a man who can do the impossible, it might be a fight even he can’t win."
343409,Windsor Drive,"['Thriller', 'Mystery']",2.0,"thriller mystery samairearmstrong annagurji mattcohen womandirector river miller, mentally unstable actor haunted past, moves hollywood start life over, find inner demons inescapable.","River Miller, a mentally unstable actor haunted by the past, moves to Hollywood to start his life over, only to find his inner demons are inescapable."
60243,A Separation,['Drama'],7.7,drama leilahatami kimiahosseini merilazarei emigration class money maid divorce iran caregiver alzheimer'sdisease maritalseparation iranian married couple faced difficult decision - improve life child moving another country stay iran look deteriorating parent alzheimer's disease.,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.
57294,Crying with Laughter,"['Comedy', 'Drama', 'Thriller']",7.0,"comedy drama thriller stephenmccole malcolmshields andrewneil kidnapping stand-upcomedy darkcomedy nightclub landlord alcoholic stand-upcomedian darkhumor swearing powerfully redemptive darkly comedic revenge thriller set vicious world stand-up comedy, starring stephen mccole malcolm shields.","Powerfully redemptive and darkly comedic revenge thriller set in the vicious world of stand-up comedy, starring Stephen McCole and Malcolm Shields."
